キャリア,機種名,メーカー,ニックネーム,発売日,シリーズ,マークアップ言語,ブラウザバージョン,通信速度,画像階調,GIF,JPEG,PNG,BMP2,BMP4,MNG,通信方式,SSL対応,カメラの画素数,第二カメラの画素数,アプリケーション対応,アプリケーション種類,アプリケーションバージョン,アプリケーション最大容量,外部メモリースロットとメディアの種類,和音数,着うた対応,着うたフル対応,着ムービー対応,QR対応,Felica対応,Bluetooth対応,FLASH対応,ルートCA証明書VeriSign,ルートCA証明書Entrust,ルートCA証明書Cyber Trust,ルートCA証明書Geotrust,ルートCA証明書RSA Security,QVGA画面,フルブラウザ対応,赤外線対応,添付ファイルビューアー対応,GPS対応,MOVIE形式,フルブラウザバージョン,フルブラウザUSER-AGENT,添付受信サイズ,Flashバージョン,キャッシュ容量,ワンセグ対応,テレビ電話対応,office文書WebDL,officeファイル表示可能サイズ,Cookie,機体番号送信,モバイルSuica,メールURL長,BookMarkURL長,ブラウザURL長,プッシュ型情報配信,メール件名文字数,アニメーションGIF,透過GIF,添付送信サイズ,HTMLメール,きせかえツール,タッチパネル,横画面用待受設定,横画面ブラウザ対応,最終更新日
au,W53T,TOSHIBA,,2007/6/16,W5x,XHTML_Basic,6.2,2.4Mbps,カラー262144色,Y,Y,Y,Y,N,N,cdma2000_1x_EVDO,E,196万画素,,Y,BREW/Java,BREW3.1,600K,microSD,128,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-TS3D) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,N,Y,500K,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W54S,SonyEricsson,,2008/2/3,W5x,XHTML_Basic,6.2,3.1Mbps,カラー65536色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO_Rev.A,E,324万画素,,Y,BREW/Java,BREW4.0,600K,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-SN3C) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,Y,N,-,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W54SA,SANYO,,2008/3/8,W5x,XHTML_Basic,6.2,3.1Mbps,カラー262144色,Y,Y,Y,Y,N,N,cdma2000_1x_EVDO_Rev.A,E,318万画素,,Y,BREW/Java,BREW4.0,600K,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-SA3B) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,Y,Y,500K,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W54T,TOSHIBA,,2007/7/28,W5x,XHTML_Basic,6.2,2.4Mbps,カラー262144色,Y,Y,Y,Y,N,N,cdma2000_1x_EVDO,E,324万画素,,Y,BREW/Java,BREW3.1,600K,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-TS3E) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,N,Y,500K,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W55SA,SANYO,INFOBAR2,2007/12/1,W5x,XHTML_Basic,6.2,2.4Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO,E,197万画素,,Y,BREW/Java,BREW3.1,600K,microSD,128,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-ST33) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,N,N,-,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W55T,TOSHIBA,,2007/12/8,W5x,XHTML_Basic,6.2,2.4Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO,E,196万画素,,Y,BREW/Java,BREW3.1,600K,microSD,128,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-TS3G) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,N,N,Y,500K,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2007/12/13
au,W56T,TOSHIBA,,2008/2/3,W5x,XHTML_Basic,6.2,3.1Mbps,カラー65536色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO_Rev.A,E,324万画素,33万画素,Y,BREW/Java,BREW4.0,600K,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-TS3H) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,Y,N,-,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W61CA,CASIO,,2008/2/1,W6x,XHTML_Basic,6.2,2.4Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO,E,515万画素,,Y,BREW/Java,BREW3.1,600K,microSD,128,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-CA3A) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,N,Y,500K,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W61H,HITACHI,,2008/4/3,W6x,XHTML_Basic,6.2,2.4Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO,E,197万画素,,Y,BREW/Java,BREW3.1,600K,microSD,128,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-HI3C) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,N,N,-,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W61K,KYOCERA,,2008/2/13,W6x,XHTML_Basic,6.2,2.4Mbps,カラー262144色,Y,Y,Y,Y,N,N,cdma2000_1x_EVDO,E,197万画素,,Y,BREW/Java,BREW3.1,600K,microSD,128,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-KC3D) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,N,N,N,-,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W61P,Panasonic,,2008/2/15,W6x,XHTML_Basic,6.2,2.4Mbps,カラー262144色,Y,Y,Y,Y,N,N,cdma2000_1x_EVDO,E,207万画素,,Y,BREW,BREW3.1,600K,microSD,128,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-MA33) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,N,N,-,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/2/18
au,W61PT,PANTECH,,2008/3/12,W6x,XHTML_Basic,6.2,2.4Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO,E,197万画素,,Y,BREW/Java,BREW3.1,600K,microSD,128,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-PT33) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,N,N,N,-,C,Y,N,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W61S,SonyEricsson,Cyber-shotケータイ,2008/5/4,W6x,XHTML_Basic,6.2,3.1Mbps,カラー65536色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO_Rev.A,E,511万画素,,Y,BREW/Java,BREW4.0,600K,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-SN3D) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,Y,N,-,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W61SA,SANYO,,2008/4/26,W6x,XHTML_Basic,6.2,3.1Mbps,カラー262144色,Y,Y,Y,Y,N,N,cdma2000_1x_EVDO_Rev.A,E,199万画素,30万画素,Y,BREW/Java,BREW4.0,600K,microSD,128,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-SA3C) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,Y,Y,500K,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W61SH,SHARP,AQUOSケータイ,2008/1/11,W6x,XHTML_Basic,6.2,2.4Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO,E,203万画素,,Y,BREW/Java,BREW3.1,600K,microSD,128,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-SH34) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,N,N,-,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W61T,TOSHIBA,,2008/4/5,W6x,XHTML_Basic,6.2,3.1Mbps,カラー65536色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO_Rev.A,E,324万画素,,Y,BREW/Java,BREW4.0,600K,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-TS3I) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,N,N,-,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W62CA,CASIO,G'zOne,2008/7/19,W6x,XHTML_Basic,6.2,3.1Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO_Rev.A,E,197万画素,,Y,BREW/Java,BREW4.0,600K,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-CA3B) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,N,N,500K,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W62H,HITACHI,Woooケータイ,2008/7/19,W6x,XHTML_Basic,6.2,3.1Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO_Rev.A,E,197万画素,,Y,BREW/Java,BREW4.0,600K,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-HI3D) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,N,Y,500K,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,Y,N,2008/11/27
au,W62K,KYOCERA,,2008/6/10,W6x,XHTML_Basic,6.2,2.4Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO,E,131万画素,,Y,BREW,BREW3.1,600K,microSD,128,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,3g2,,,500K,Flash Lite 2.0,131072,N,N,N,-,C,Y,N,256,256,256,Y,50,Y,Y,500K,Y,N,N,N,N,2008/6/10
au,W62P,Panasonic,,2008/11/1,W6x,XHTML_Basic,6.2,2.4Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO,E,207万画素,,Y,BREW/Java,BREW3.1,600K,microSD,128,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-MA34),500K,Flash Lite 2.0,131072,Y,N,N,-,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W62PT,PANTECH,簡単ケータイ,2008/8/30,W6x,XHTML_Basic,6.2,2.4Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO,E,132万画素,,Y,BREW,BREW3.1,600K,microSD,128,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,3g2,,,500K,Flash Lite 2.0,131072,N,N,N,-,C,Y,N,256,256,256,N,50,Y,Y,500K,Y,N,N,N,N,2008/9/1
au,W62S,SonyEricsson,,2008/4/2,W6x,XHTML_Basic,6.2,2.4Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO,E,201万画素,,Y,BREW/Java,BREW3.1,600K,microSD,128,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-SN3E) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,N,N,Y,500K,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W62SA,SANYO,,2008/3/1,W6x,XHTML_Basic,6.2,2.4Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO,E,197万画素,,Y,BREW/Java,BREW3.1,600K,microSD,128,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-ST34) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,N,N,-,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W62SH,SHARP,,2008/7/17,W6x,XHTML_Basic,6.2,3.1Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO_Rev.A,E,320万画素,,Y,BREW/Java,BREW4.0,600K,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-SH35) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,Y,Y,500K,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W62T,TOSHIBA,,2008/6/10,W6x,XHTML_Basic,6.2,3.1Mbps,カラー65536色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO_Rev.A,E,324万画素,,Y,BREW/Java,BREW4.0,600K,microSD,128,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-TS3I) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,N,Y,500K,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W63CA,CASIO,EXILIMケータイ,2008/11/22,W6x,XHTML_Basic,6.2,3.1Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO_Rev.A,E,809万画素,,Y,BREW/Java,BREW4.0,600K,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-CA3C) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,N,Y,500K,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W63H,HITACHI,,2008/11/29,W6x,XHTML_Basic,6.2,3.1Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO_Rev.A,E,500万画素,,Y,BREW/Java,BREW4.0,600K,microSD HC,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3g2,Opera 8.50,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-HI3E) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,N,Y,500K,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/12/1
au,W63K,KYOCERA,,2008/6/19,W6x,XHTML_Basic,6.2,2.4Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO,E,131万画素,,Y,BREW,BREW3.1,600K,microSD,64,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,3g2,,,500K,Flash Lite 2.0,131072,N,N,N,-,C,Y,N,256,256,256,Y,50,Y,Y,500K,Y,N,N,N,N,2008/6/19
au,W63Kカメラ無し,KYOCERA,,2008/9/25,W6x,XHTML_Basic,6.2,2.4Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO,E,,,Y,BREW,BREW3.1,600K,,64,Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,3g2,,,500K,Flash Lite 2.0,131072,N,N,N,-,C,Y,N,256,256,256,Y,50,Y,Y,500K,Y,N,N,N,N,2008/10/15
au,W63S,SonyEricsson,フルチェンケータイ re,2008/7/4,W6x,XHTML_Basic,6.2,3.1Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO_Rev.A,E,319万画素,,Y,BREW/Java,BREW4.0,600K,microSD,128,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-SN3F) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,N,N,-,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W63SA,SANYO,,2008/7/4,W6x,XHTML_Basic,6.2,3.1Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO_Rev.A,E,199万画素,32万画素,Y,BREW/Java,BREW4.0,600K,microSD,128,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-SA3D) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,Y,Y,500K,C,Y,N,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W63SH,SHARP,URBANO,2008/9/13,W6x,XHTML_Basic,6.2,2.4Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO,E,203万画素,,Y,BREW/Java,BREW3.1,600K,microSD,128,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-SH36) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,N,N,-,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W63T,TOSHIBA,Sportio,2008/6/14,W6x,XHTML_Basic,6.2,3.1Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO_Rev.A,E,196万画素,,Y,BREW/Java,BREW4.0,600K,microSD,128,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-TS3K) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,N,N,N,-,C,Y,N,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W64K,KYOCERA,,2008/6/19,W6x,XHTML_Basic,6.2,2.4Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO,E,197万画素,,Y,BREW/Java,BREW3.1,600K,microSD,128,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-KC3B) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,N,N,-,C,Y,N,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W64S,SonyEricsson,,2008/11/1,W6x,XHTML_Basic,6.2,2.4Mbps,カラー65536色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO,E,319万画素,,Y,BREW/Java,BREW3.1,600K,microSD,128,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-SN3G),500K,Flash Lite 2.0,131072,Y,N,Y,500K,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W64SA,SANYO,,2008/7/26,W6x,XHTML_Basic,6.2,3.1Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO_Rev.A,E,199万画素,,Y,BREW/Java,BREW4.0,600K,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-SA3E) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,N,N,-,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W64SH,SHARP,AQUOSケータイ,2008/11/21,W6x,XHTML_Basic,6.2,3.1Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO_Rev.A,E,520万画素,,Y,BREW/Java,BREW4.0,600K,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-SH37) Opera 8.60 [ja],2M,Flash Lite 2.0,131072,Y,N,Y,2M,C,Y,Y,256,256,256,Y,50,Y,Y,2M,Y,Y,N,N,N,2008/11/27
au,W64T,TOSHIBA,,2008/9/26,W6x,XHTML_Basic,6.2,3.1Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO_Rev.A,E,324万画素,,Y,BREW/Java,BREW4.0,600K,microSD,128,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-TS3L) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,N,Y,500K,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W65K,KYOCERA,,2008/11/7,W6x,XHTML_Basic,6.2,2.4Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO,E,197万画素,,Y,BREW/Java,BREW3.1,600K,microSD,128,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-KC3I) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,Y,N,N,-,C,Y,Y,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/11/27
au,W65S,SonyEricsson,"Walkman Phone, Xmini",2008/12/23,W6x,XHTML_Basic,6.2,3.1Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO_Rev.A,E,,,Y,BREW/Java,BREW4.0,600K,,128,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-SN3H) Opera 8.60 [ja],500K,Flash Lite 2.0,131072,N,N,N,-,C,Y,N,256,256,256,Y,50,Y,Y,500K,Y,Y,N,N,N,2008/12/24
au,W65T,TOSHIBA,,2008/11/22,W6x,XHTML_Basic,6.2,3.1Mbps,カラー262144色,Y,Y,Y,N,N,N,cdma2000_1x_EVDO_Rev.A,E,319万画素,,Y,BREW/Java,BREW4.0,600K,microSD,128,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,3g2,Opera 8.60,Mozilla/4.0 (compatible; MSIE 6.0; KDDI-TS3M) Opera 8.60 [ja],2M,Flash Lite 2.0,131072,Y,N,Y,2M,C,Y,Y,256,256,256,Y,50,Y,Y,2M,Y,Y,N,N,N,2008/11/27
DoCoMo,D209i,MITSUBISHI,,2000/7/4,209i,iモード対応HTML2.0,1,9.6Kbps,カラー256色,Y,N,N,N,N,N,PDC,-,,,N,,,,,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,,,,0,0,10240,N,N,N,-,N,N,N,256,96,256,N,15,Y,Y,0,N,N,N,N,N,2007/5/8
DoCoMo,D2101V,MITSUBISHI,,2002/3/1,FOMA2101V,iモード対応HTML3.0,2,384Kbps,カラー262144色,Y,Y,N,N,N,N,WCDMA,E,10万画素,,Y,Java,DoJa1.0,30K,,16,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,asf,,,10K,0,102400,N,Y,N,-,N,Y,N,256,96,256,N,15,Y,Y,10K,N,N,N,N,N,2007/5/8
DoCoMo,D210i,MITSUBISHI,,2001/4/18,210i,iモード対応HTML3.0,1,9.6Kbps,カラー256色,Y,N,N,N,N,N,PDC,-,,,N,,,,,16,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,,0,0,10240,N,N,N,-,N,Y,N,256,96,256,N,15,Y,Y,0,N,N,N,N,N,2007/5/8
DoCoMo,D211i,MITSUBISHI,,2001/11/29,211i,iモード対応HTML3.0,1,9.6Kbps,カラー4096色,Y,N,N,N,N,N,PDC,E,,,N,,,,,24,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,,,,0,0,10240,N,N,N,-,N,Y,N,256,96,256,N,15,Y,Y,0,N,N,N,N,N,2007/5/8
DoCoMo,D251i,MITSUBISHI,,2002/7/15,251i,iモード対応HTML4.0,1,9.6Kbps,カラー262144色,Y,Y,N,N,N,N,PDC,E,17万画素,,N,,,,メモリースティックDuo,32,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,,,,0,0,10240,N,N,N,-,N,Y,N,256,256,256,N,15,Y,Y,0,N,N,N,N,N,2007/5/8
DoCoMo,D251iS,MITSUBISHI,,2003/1/24,251i,iモード対応HTML4.0,1,9.6Kbps,カラー262144色,Y,Y,N,N,N,N,PDC,E,17万画素,,N,,,,メモリースティックDuo,32,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,,,,0,0,10240,N,N,N,-,N,Y,N,256,256,256,N,15,Y,Y,0,N,N,N,N,N,2007/5/8
